latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
29.750000000000004,81.05000000000001,,,
29.750000000000004,81.15,,,
29.750000000000004,81.25,,,
29.750000000000004,81.35000000000001,,,
29.750000000000004,81.45,,,
29.750000000000004,81.55000000000001,,,
29.750000000000004,81.65,,,
29.750000000000004,81.75,,,
29.750000000000004,81.85000000000001,,,
29.750000000000004,81.95,,,
29.750000000000004,82.05000000000001,,,
29.750000000000004,82.15,,,
29.750000000000004,82.25,,,
29.750000000000004,82.35000000000001,,,
29.750000000000004,82.45,,,
29.750000000000004,82.55000000000001,,,
29.750000000000004,82.65,,,
29.750000000000004,82.75,,,
29.750000000000004,82.85000000000001,,,
29.750000000000004,82.95,,,
29.750000000000004,83.05000000000001,,,
29.750000000000004,83.15,,,
29.750000000000004,83.25,,,
29.750000000000004,83.35000000000001,,,
29.750000000000004,83.45,,,
29.750000000000004,83.55000000000001,,,
29.750000000000004,83.65,,,
29.750000000000004,83.75,,,
29.750000000000004,83.85000000000001,,,
29.750000000000004,83.95,,,
29.750000000000004,84.05000000000001,,,
29.750000000000004,84.15,,,
29.750000000000004,84.25,,,
29.750000000000004,84.35000000000001,,,
29.750000000000004,84.45,,,
29.750000000000004,84.55000000000001,,,
29.750000000000004,84.65,,,
29.750000000000004,84.75,,,
29.750000000000004,84.85000000000001,,,
29.750000000000004,84.95,,,
29.750000000000004,85.05000000000001,,,
29.750000000000004,85.15,,,
29.750000000000004,85.25,,,
29.750000000000004,85.35000000000001,,,
29.750000000000004,85.45,,,
29.750000000000004,85.55000000000001,,,
29.750000000000004,85.65,,,
29.750000000000004,85.75,,,
29.750000000000004,85.85000000000001,,,
29.750000000000004,85.95,,,
29.750000000000004,86.05000000000001,,,
29.750000000000004,86.15,,,
29.750000000000004,86.25,,,
29.750000000000004,86.35000000000001,,,
29.750000000000004,86.45,,,
29.750000000000004,86.55000000000001,,,
29.750000000000004,86.65,,,
29.750000000000004,86.75,,,
29.750000000000004,86.85000000000001,,,
29.750000000000004,86.95,,,
29.750000000000004,87.05000000000001,,,
29.750000000000004,87.15,,,
29.750000000000004,87.25,,,
29.750000000000004,87.35000000000001,,,
29.750000000000004,87.45,,,
29.750000000000004,87.55000000000001,,,
29.750000000000004,87.65,,,
29.750000000000004,87.75,,,
29.750000000000004,87.85000000000001,,,
29.750000000000004,87.95,,,
29.750000000000004,88.05000000000001,,,
29.750000000000004,88.15,,,
29.750000000000004,88.25,,,
29.750000000000004,88.35000000000001,,,
29.750000000000004,88.45,,,
29.750000000000004,88.55000000000001,,,
29.750000000000004,88.65,,,
29.750000000000004,88.75,,,
29.750000000000004,88.85000000000001,,,
29.750000000000004,88.95,,,
29.750000000000004,89.05000000000001,,,
29.750000000000004,89.15,,,
29.750000000000004,89.25,,,
29.750000000000004,89.35000000000001,,,
29.750000000000004,89.45,,,
29.750000000000004,89.55000000000001,,,
29.750000000000004,89.65,,,
29.750000000000004,89.75,,,
29.750000000000004,89.85000000000001,,,
29.750000000000004,89.95,,,
29.750000000000004,90.05000000000001,,,
29.750000000000004,90.15,,,
29.750000000000004,90.25,,,
29.750000000000004,90.35000000000001,,,
29.750000000000004,90.45,,,
29.750000000000004,90.55000000000001,,,
29.750000000000004,90.65,,,
29.750000000000004,90.75,,,
29.750000000000004,90.85000000000001,,,
29.750000000000004,90.95,,,
29.750000000000004,91.05000000000001,,,
29.750000000000004,91.15,,,
29.750000000000004,91.25,,,
29.750000000000004,91.35000000000001,,,
29.750000000000004,91.45,,,
29.750000000000004,91.55000000000001,,,
29.750000000000004,91.65,,,
29.750000000000004,91.75,,,
29.750000000000004,91.85000000000001,,,
29.750000000000004,91.95,,,
29.750000000000004,92.05000000000001,,,
29.750000000000004,92.15,,,
29.750000000000004,92.25,,,
29.750000000000004,92.35000000000001,,,
29.750000000000004,92.45,,,
29.750000000000004,92.55000000000001,,,
29.750000000000004,92.65,,,
29.750000000000004,92.75,,,
29.750000000000004,92.85000000000001,,,
29.750000000000004,92.95,,,
29.750000000000004,93.05000000000001,,,
29.750000000000004,93.15,,,
29.750000000000004,93.25,,,
29.750000000000004,93.35000000000001,,,
29.750000000000004,93.45,,,
29.750000000000004,93.55000000000001,,,
29.750000000000004,93.65,,,
29.750000000000004,93.75,,,
29.750000000000004,93.85000000000001,,,
29.750000000000004,93.95,,,
29.750000000000004,94.05000000000001,,,
29.750000000000004,94.15,,,
29.750000000000004,94.25,,,
29.750000000000004,94.35000000000001,,,
29.750000000000004,94.45,,,
29.750000000000004,94.55000000000001,,,
29.750000000000004,94.65,,,
29.750000000000004,94.75,,,
29.750000000000004,94.85000000000001,,,
29.750000000000004,94.95,,,
29.750000000000004,95.05000000000001,,,
29.750000000000004,95.15,,,
29.750000000000004,95.25,,,
29.750000000000004,95.35000000000001,,,
29.750000000000004,95.45,,,
29.750000000000004,95.55000000000001,,,
29.750000000000004,95.65,,,
29.750000000000004,95.75,,,
29.750000000000004,95.85000000000001,,,
29.750000000000004,95.95,,,
29.750000000000004,96.05000000000001,,,
29.750000000000004,96.15,,,
29.750000000000004,96.25,8.380065211729241e+18,8.380065211729241e+18,8.380065211729241e+18
29.750000000000004,96.35000000000001,9.182321386464902e+18,9.182321386464902e+18,9.182321386464902e+18
29.750000000000004,96.45,7.212308209540857e+18,7.212308209540857e+18,7.212308209540857e+18
29.750000000000004,96.55000000000001,8.115875684472386e+18,8.115875684472386e+18,8.115875684472386e+18
29.750000000000004,96.65,9.709536592844966e+18,9.709536592844966e+18,9.709536592844966e+18
29.750000000000004,96.75,6.464102522350154e+18,6.464102522350154e+18,6.464102522350154e+18
29.750000000000004,96.85000000000001,6.551943523028948e+18,6.551943523028948e+18,6.551943523028948e+18
29.750000000000004,96.95,7.677553414230246e+18,7.677553414230246e+18,7.677553414230246e+18
29.750000000000004,97.05000000000001,1.0139605131815258e+19,1.0139605131815258e+19,1.0139605131815258e+19
29.85,68.75,9.951502564474374e+18,9.951502564474374e+18,9.951502564474374e+18
29.85,68.85,1.00120995500301e+19,1.00120995500301e+19,1.00120995500301e+19
29.85,68.95,1.1231870877244471e+18,1.1231870877244471e+18,1.1231870877244471e+18
29.85,69.05000000000001,2.272222352332947e+18,2.272222352332947e+18,2.272222352332947e+18
29.85,69.15,-2.0644168576098224e+17,-2.0644168576098224e+17,-2.0644168576098224e+17
29.85,69.25,5.206494901034991e+18,5.206494901034991e+18,5.206494901034991e+18
29.85,69.35,7.73436770402592e+18,7.73436770402592e+18,7.73436770402592e+18
29.85,69.45,7.566517113034752e+18,7.566517113034752e+18,7.566517113034752e+18
29.85,69.55000000000001,5.616256483604602e+18,5.616256483604602e+18,5.616256483604602e+18
29.85,69.65,3.6343921737152225e+18,3.6343921737152225e+18,3.6343921737152225e+18
29.85,69.75,2.3512642367092096e+18,2.3512642367092096e+18,2.3512642367092096e+18
29.85,69.85,5.697705358283362e+18,5.697705358283362e+18,5.697705358283362e+18
29.85,69.95,2.874278119155017e+18,2.874278119155017e+18,2.874278119155017e+18
29.85,70.05000000000001,1.410617640235777e+18,1.410617640235777e+18,1.410617640235777e+18
29.85,70.15,2.216269855542591e+18,2.216269855542591e+18,2.216269855542591e+18
29.85,70.25,1.012326663236866e+19,1.012326663236866e+19,1.012326663236866e+19
29.85,70.35,1.366370882426322e+19,1.366370882426322e+19,1.366370882426322e+19
29.85,70.45,1.443099612536561e+19,1.443099612536561e+19,1.443099612536561e+19
29.85,70.55000000000001,1.3764614169319055e+19,1.3764614169319055e+19,1.3764614169319055e+19
29.85,70.65,1.641576649973236e+19,1.641576649973236e+19,1.641576649973236e+19
29.85,70.75,1.5436852694113743e+19,1.5436852694113743e+19,1.5436852694113743e+19
29.85,70.85,1.8158872241732655e+19,1.8158872241732655e+19,1.8158872241732655e+19
29.85,70.95,2.010393174489551e+19,2.010393174489551e+19,2.010393174489551e+19
29.85,71.05000000000001,1.988211723298292e+19,1.988211723298292e+19,1.988211723298292e+19
29.85,71.15,1.9572902853461373e+19,1.9572902853461373e+19,1.9572902853461373e+19
29.85,71.25,1.8296617523034378e+19,1.8296617523034378e+19,1.8296617523034378e+19
29.85,71.35,1.8062405229353509e+19,1.8062405229353509e+19,1.8062405229353509e+19
29.85,71.45,1.8238581149172972e+19,1.8238581149172972e+19,1.8238581149172972e+19
29.85,71.55000000000001,1.85566116096969e+19,1.85566116096969e+19,1.85566116096969e+19
29.85,71.65,1.8267157321438947e+19,1.8267157321438947e+19,1.8267157321438947e+19
29.85,71.75,1.963673607241322e+19,1.963673607241322e+19,1.963673607241322e+19
29.85,71.85,1.9147357342943015e+19,1.9147357342943015e+19,1.9147357342943015e+19
29.85,71.95,1.8535692756332524e+19,1.8535692756332524e+19,1.8535692756332524e+19
29.85,72.05000000000001,1.7389663090197928e+19,1.7389663090197928e+19,1.7389663090197928e+19
29.85,72.15,1.8267663341231505e+19,1.8267663341231505e+19,1.8267663341231505e+19
29.85,72.25,1.6998979810731151e+19,1.6998979810731151e+19,1.6998979810731151e+19
29.85,72.35,1.4909222302453185e+19,1.4909222302453185e+19,1.4909222302453185e+19
29.85,72.45,1.5360999017096808e+19,1.5360999017096808e+19,1.5360999017096808e+19
29.85,72.55000000000001,1.5234231329917966e+19,1.5234231329917966e+19,1.5234231329917966e+19
29.85,72.65,1.5672428236684526e+19,1.5672428236684526e+19,1.5672428236684526e+19
29.85,72.75,1.5387936175889922e+19,1.5387936175889922e+19,1.5387936175889922e+19
29.85,72.85,1.5645498965133287e+19,1.5645498965133287e+19,1.5645498965133287e+19
29.85,72.95,1.5248463206931687e+19,1.5248463206931687e+19,1.5248463206931687e+19
29.85,73.05000000000001,1.608868258926009e+19,1.608868258926009e+19,1.608868258926009e+19
29.85,73.15,1.6200938022713643e+19,1.6200938022713643e+19,1.6200938022713643e+19
29.85,73.25,1.4669882511878777e+19,1.4669882511878777e+19,1.4669882511878777e+19
29.85,73.35,1.6998020345896536e+19,1.6998020345896536e+19,1.6998020345896536e+19
29.85,73.45,1.7312393094954322e+19,1.7312393094954322e+19,1.7312393094954322e+19
29.85,73.55000000000001,1.7971920257994375e+19,1.7971920257994375e+19,1.7971920257994375e+19
29.85,73.65,1.8867592944026677e+19,1.8867592944026677e+19,1.8867592944026677e+19
29.85,73.75,1.8151499558827899e+19,1.8151499558827899e+19,1.8151499558827899e+19
29.85,73.85,1.849289764315056e+19,1.849289764315056e+19,1.849289764315056e+19
29.85,73.95,1.462723952979642e+19,1.462723952979642e+19,1.462723952979642e+19
29.85,74.05000000000001,1.5252526134179273e+19,1.5252526134179273e+19,1.5252526134179273e+19
29.85,74.15,1.643989266529327e+19,1.643989266529327e+19,1.643989266529327e+19
29.85,74.25,1.6529681201692166e+19,1.6529681201692166e+19,1.6529681201692166e+19
29.85,74.35,,,
29.85,74.45,,,
29.85,74.55000000000001,,,
29.85,74.65,,,
29.85,74.75,,,
29.85,74.85,,,
29.85,74.95,,,
29.85,75.05000000000001,,,
29.85,75.15,,,
29.85,75.25,,,
29.85,75.35,,,
29.85,75.45,,,
29.85,75.55000000000001,,,
29.85,75.65,,,
29.85,75.75,,,
29.85,75.85,,,
29.85,75.95,,,
29.85,76.05000000000001,,,
29.85,76.15,,,
29.85,76.25,,,
29.85,76.35,,,
29.85,76.45,,,
29.85,76.55000000000001,,,
29.85,76.65,,,
29.85,76.75,,,
29.85,76.85,,,
29.85,76.95,,,
29.85,77.05000000000001,,,
29.85,77.15,,,
29.85,77.25,,,
29.85,77.35,,,
29.85,77.45,,,
29.85,77.55000000000001,,,
29.85,77.65,,,
29.85,77.75,,,
29.85,77.85,,,
29.85,77.95,,,
29.85,78.05000000000001,,,
29.85,78.15,,,
29.85,78.25,,,
29.85,78.35000000000001,,,
29.85,78.45,,,
29.85,78.55000000000001,,,
29.85,78.65,,,
29.85,78.75,,,
29.85,78.85000000000001,,,
29.85,78.95,,,
29.85,79.05000000000001,,,
29.85,79.15,,,
29.85,79.25,,,
29.85,79.35000000000001,,,
29.85,79.45,,,
29.85,79.55000000000001,,,
29.85,79.65,,,
29.85,79.75,,,
29.85,79.85000000000001,,,
29.85,79.95,,,
29.85,80.05000000000001,,,
29.85,80.15,,,
29.85,80.25,,,
29.85,80.35000000000001,,,
29.85,80.45,,,
29.85,80.55000000000001,,,
29.85,80.65,,,
29.85,80.75,,,
29.85,80.85000000000001,,,
29.85,80.95,,,
29.85,81.05000000000001,,,
29.85,81.15,,,
29.85,81.25,,,
29.85,81.35000000000001,,,
29.85,81.45,,,
29.85,81.55000000000001,,,
29.85,81.65,,,
29.85,81.75,,,
29.85,81.85000000000001,,,
29.85,81.95,,,
29.85,82.05000000000001,,,
29.85,82.15,,,
29.85,82.25,,,
29.85,82.35000000000001,,,
29.85,82.45,,,
29.85,82.55000000000001,,,
29.85,82.65,,,
29.85,82.75,,,
29.85,82.85000000000001,,,
29.85,82.95,,,
29.85,83.05000000000001,,,
29.85,83.15,,,
29.85,83.25,,,
29.85,83.35000000000001,,,
29.85,83.45,,,
29.85,83.55000000000001,,,
29.85,83.65,,,
29.85,83.75,,,
29.85,83.85000000000001,,,
29.85,83.95,,,
29.85,84.05000000000001,,,
29.85,84.15,,,
29.85,84.25,,,
29.85,84.35000000000001,,,
29.85,84.45,,,
29.85,84.55000000000001,,,
29.85,84.65,,,
29.85,84.75,,,
29.85,84.85000000000001,,,
29.85,84.95,,,
29.85,85.05000000000001,,,
29.85,85.15,,,
29.85,85.25,,,
29.85,85.35000000000001,,,
29.85,85.45,,,
29.85,85.55000000000001,,,
29.85,85.65,,,
29.85,85.75,,,
29.85,85.85000000000001,,,
29.85,85.95,,,
29.85,86.05000000000001,,,
29.85,86.15,,,
29.85,86.25,,,
29.85,86.35000000000001,,,
29.85,86.45,,,
29.85,86.55000000000001,,,
29.85,86.65,,,
29.85,86.75,,,
29.85,86.85000000000001,,,
29.85,86.95,,,
29.85,87.05000000000001,,,
29.85,87.15,,,
29.85,87.25,,,
29.85,87.35000000000001,,,
29.85,87.45,,,
29.85,87.55000000000001,,,
29.85,87.65,,,
29.85,87.75,,,
29.85,87.85000000000001,,,
29.85,87.95,,,
29.85,88.05000000000001,,,
29.85,88.15,,,
29.85,88.25,,,
29.85,88.35000000000001,,,
29.85,88.45,,,
29.85,88.55000000000001,,,
29.85,88.65,,,
29.85,88.75,,,
29.85,88.85000000000001,,,
29.85,88.95,,,
29.85,89.05000000000001,,,
29.85,89.15,,,
29.85,89.25,,,
29.85,89.35000000000001,,,
29.85,89.45,,,
29.85,89.55000000000001,,,
29.85,89.65,,,
29.85,89.75,,,
29.85,89.85000000000001,,,
29.85,89.95,,,
29.85,90.05000000000001,,,
29.85,90.15,,,
29.85,90.25,,,
29.85,90.35000000000001,,,
29.85,90.45,,,
29.85,90.55000000000001,,,
29.85,90.65,,,
29.85,90.75,,,
29.85,90.85000000000001,,,
29.85,90.95,,,
29.85,91.05000000000001,,,
29.85,91.15,,,
29.85,91.25,,,
29.85,91.35000000000001,,,
29.85,91.45,,,
29.85,91.55000000000001,,,
29.85,91.65,,,
29.85,91.75,,,
29.85,91.85000000000001,,,
29.85,91.95,,,
29.85,92.05000000000001,,,
29.85,92.15,,,
29.85,92.25,,,
29.85,92.35000000000001,,,
29.85,92.45,,,
29.85,92.55000000000001,,,
29.85,92.65,,,
29.85,92.75,,,
29.85,92.85000000000001,,,
29.85,92.95,,,
29.85,93.05000000000001,,,
29.85,93.15,,,
29.85,93.25,,,
29.85,93.35000000000001,,,
29.85,93.45,,,
29.85,93.55000000000001,,,
29.85,93.65,,,
29.85,93.75,,,
29.85,93.85000000000001,,,
29.85,93.95,,,
29.85,94.05000000000001,,,
29.85,94.15,,,
29.85,94.25,,,
29.85,94.35000000000001,,,
29.85,94.45,,,
29.85,94.55000000000001,,,
29.85,94.65,,,
29.85,94.75,,,
29.85,94.85000000000001,,,
29.85,94.95,,,
29.85,95.05000000000001,,,
29.85,95.15,,,
29.85,95.25,,,
29.85,95.35000000000001,,,
29.85,95.45,,,
29.85,95.55000000000001,,,
29.85,95.65,,,
29.85,95.75,,,
29.85,95.85000000000001,,,
29.85,95.95,,,
29.85,96.05000000000001,,,
29.85,96.15,,,
29.85,96.25,7.423330396182235e+18,7.423330396182235e+18,7.423330396182235e+18
29.85,96.35000000000001,7.599612209177956e+18,7.599612209177956e+18,7.599612209177956e+18
29.85,96.45,7.223827828402078e+18,7.223827828402078e+18,7.223827828402078e+18
29.85,96.55000000000001,5.388274118999735e+18,5.388274118999735e+18,5.388274118999735e+18
29.85,96.65,9.473086277579063e+18,9.473086277579063e+18,9.473086277579063e+18
29.85,96.75,8.540548839647322e+18,8.540548839647322e+18,8.540548839647322e+18
29.85,96.85000000000001,7.261260710559321e+18,7.261260710559321e+18,7.261260710559321e+18
29.85,96.95,5.465295093967134e+18,5.465295093967134e+18,5.465295093967134e+18
29.85,97.05000000000001,7.500160536086319e+18,7.500160536086319e+18,7.500160536086319e+18
29.95,68.75,7.61941227447852e+18,7.61941227447852e+18,7.61941227447852e+18
29.95,68.85,9.640748288364282e+18,9.640748288364282e+18,9.640748288364282e+18
29.95,68.95,2.9958636133847465e+18,2.9958636133847465e+18,2.9958636133847465e+18
29.95,69.05000000000001,1.2518029747523242e+19,1.2518029747523242e+19,1.2518029747523242e+19
29.95,69.15,1.0423931415546038e+19,1.0423931415546038e+19,1.0423931415546038e+19
29.95,69.25,4.617922671075879e+18,4.617922671075879e+18,4.617922671075879e+18
29.95,69.35,6.667587862739321e+18,6.667587862739321e+18,6.667587862739321e+18
29.95,69.45,7.994782109142923e+18,7.994782109142923e+18,7.994782109142923e+18
29.95,69.55000000000001,5.332673011378172e+18,5.332673011378172e+18,5.332673011378172e+18
29.95,69.65,4.622878046702539e+18,4.622878046702539e+18,4.622878046702539e+18
29.95,69.75,6.615549446952383e+18,6.615549446952383e+18,6.615549446952383e+18
29.95,69.85,6.920033215755307e+18,6.920033215755307e+18,6.920033215755307e+18
29.95,69.95,4.502443299533164e+18,4.502443299533164e+18,4.502443299533164e+18
29.95,70.05000000000001,1.162116268679573e+18,1.162116268679573e+18,1.162116268679573e+18
29.95,70.15,-6.5840241029528e+17,-6.5840241029528e+17,-6.5840241029528e+17
29.95,70.25,-2.988943613884356e+17,-2.988943613884356e+17,-2.988943613884356e+17
29.95,70.35,3.688973592361482e+18,3.688973592361482e+18,3.688973592361482e+18
29.95,70.45,7.677336277226934e+18,7.677336277226934e+18,7.677336277226934e+18
29.95,70.55000000000001,1.3811158590108076e+19,1.3811158590108076e+19,1.3811158590108076e+19
29.95,70.65,1.380797063188669e+19,1.380797063188669e+19,1.380797063188669e+19
29.95,70.75,1.7750791063090866e+19,1.7750791063090866e+19,1.7750791063090866e+19
29.95,70.85,1.9462299778358194e+19,1.9462299778358194e+19,1.9462299778358194e+19
29.95,70.95,1.994501448074674e+19,1.994501448074674e+19,1.994501448074674e+19
29.95,71.05000000000001,2.0391428935282e+19,2.0391428935282e+19,2.0391428935282e+19
29.95,71.15,2.018351074965891e+19,2.018351074965891e+19,2.018351074965891e+19
29.95,71.25,1.7784562937464465e+19,1.7784562937464465e+19,1.7784562937464465e+19
29.95,71.35,1.9364788650182627e+19,1.9364788650182627e+19,1.9364788650182627e+19
29.95,71.45,1.5979858885428871e+19,1.5979858885428871e+19,1.5979858885428871e+19
29.95,71.55000000000001,1.5042343668121762e+19,1.5042343668121762e+19,1.5042343668121762e+19
29.95,71.65,1.6248738361444188e+19,1.6248738361444188e+19,1.6248738361444188e+19
29.95,71.75,1.4862001165578887e+19,1.4862001165578887e+19,1.4862001165578887e+19
29.95,71.85,1.8656697905650905e+19,1.8656697905650905e+19,1.8656697905650905e+19
29.95,71.95,2.039207772788744e+19,2.039207772788744e+19,2.039207772788744e+19
29.95,72.05000000000001,2.124093502668454e+19,2.124093502668454e+19,2.124093502668454e+19
29.95,72.15,2.0518950722247586e+19,2.0518950722247586e+19,2.0518950722247586e+19
29.95,72.25,1.9486864264233333e+19,1.9486864264233333e+19,1.9486864264233333e+19
29.95,72.35,1.8555730731518476e+19,1.8555730731518476e+19,1.8555730731518476e+19
29.95,72.45,1.7616535902250996e+19,1.7616535902250996e+19,1.7616535902250996e+19
29.95,72.55000000000001,2.0141782639838458e+19,2.0141782639838458e+19,2.0141782639838458e+19
29.95,72.65,1.6081388797881276e+19,1.6081388797881276e+19,1.6081388797881276e+19
29.95,72.75,1.6494719862237807e+19,1.6494719862237807e+19,1.6494719862237807e+19
29.95,72.85,1.5367369584377897e+19,1.5367369584377897e+19,1.5367369584377897e+19
29.95,72.95,1.7553603720839883e+19,1.7553603720839883e+19,1.7553603720839883e+19
29.95,73.05000000000001,1.6085488375883117e+19,1.6085488375883117e+19,1.6085488375883117e+19
29.95,73.15,1.8470332384629637e+19,1.8470332384629637e+19,1.8470332384629637e+19
29.95,73.25,1.9425279304718885e+19,1.9425279304718885e+19,1.9425279304718885e+19
29.95,73.35,1.8574416526394823e+19,1.8574416526394823e+19,1.8574416526394823e+19
29.95,73.45,1.7741758252526217e+19,1.7741758252526217e+19,1.7741758252526217e+19
29.95,73.55000000000001,1.6528848784504373e+19,1.6528848784504373e+19,1.6528848784504373e+19
29.95,73.65,1.7066606948364986e+19,1.7066606948364986e+19,1.7066606948364986e+19
29.95,73.75,1.6027141768812694e+19,1.6027141768812694e+19,1.6027141768812694e+19
29.95,73.85,1.7349075731014046e+19,1.7349075731014046e+19,1.7349075731014046e+19
29.95,73.95,1.4426298266438015e+19,1.4426298266438015e+19,1.4426298266438015e+19
29.95,74.05000000000001,1.8661344119120523e+19,1.8661344119120523e+19,1.8661344119120523e+19
29.95,74.15,1.7061443618089214e+19,1.7061443618089214e+19,1.7061443618089214e+19
29.95,74.25,1.6018113304863336e+19,1.6018113304863336e+19,1.6018113304863336e+19
29.95,74.35,,,
29.95,74.45,,,
29.95,74.55000000000001,,,
29.95,74.65,,,
29.95,74.75,,,
29.95,74.85,,,
29.95,74.95,,,
29.95,75.05000000000001,,,
29.95,75.15,,,
29.95,75.25,,,
29.95,75.35,,,
29.95,75.45,,,
29.95,75.55000000000001,,,
29.95,75.65,,,
29.95,75.75,,,
29.95,75.85,,,
29.95,75.95,,,
29.95,76.05000000000001,,,
29.95,76.15,,,
29.95,76.25,,,
29.95,76.35,,,
29.95,76.45,,,
29.95,76.55000000000001,,,
29.95,76.65,,,
29.95,76.75,,,
29.95,76.85,,,
29.95,76.95,,,
29.95,77.05000000000001,,,
29.95,77.15,,,
29.95,77.25,,,
29.95,77.35,,,
29.95,77.45,,,
29.95,77.55000000000001,,,
29.95,77.65,,,
29.95,77.75,,,
29.95,77.85,,,
29.95,77.95,,,
29.95,78.05000000000001,,,
29.95,78.15,,,
29.95,78.25,,,
29.95,78.35000000000001,,,
29.95,78.45,,,
29.95,78.55000000000001,,,
29.95,78.65,,,
29.95,78.75,,,
29.95,78.85000000000001,,,
29.95,78.95,,,
29.95,79.05000000000001,,,
29.95,79.15,,,
29.95,79.25,,,
29.95,79.35000000000001,,,
29.95,79.45,,,
29.95,79.55000000000001,,,
29.95,79.65,,,
29.95,79.75,,,
29.95,79.85000000000001,,,
29.95,79.95,,,
29.95,80.05000000000001,,,
29.95,80.15,,,
29.95,80.25,,,
29.95,80.35000000000001,,,
29.95,80.45,,,
29.95,80.55000000000001,,,
29.95,80.65,,,
29.95,80.75,,,
29.95,80.85000000000001,,,
29.95,80.95,,,
29.95,81.05000000000001,,,
29.95,81.15,,,
29.95,81.25,,,
29.95,81.35000000000001,,,
29.95,81.45,,,
29.95,81.55000000000001,,,
29.95,81.65,,,
29.95,81.75,,,
29.95,81.85000000000001,,,
29.95,81.95,,,
29.95,82.05000000000001,,,
29.95,82.15,,,
29.95,82.25,,,
29.95,82.35000000000001,,,
29.95,82.45,,,
29.95,82.55000000000001,,,
29.95,82.65,,,
29.95,82.75,,,
29.95,82.85000000000001,,,
29.95,82.95,,,
29.95,83.05000000000001,,,
29.95,83.15,,,
29.95,83.25,,,
29.95,83.35000000000001,,,
29.95,83.45,,,
29.95,83.55000000000001,,,
29.95,83.65,,,
29.95,83.75,,,
29.95,83.85000000000001,,,
29.95,83.95,,,
29.95,84.05000000000001,,,
29.95,84.15,,,
29.95,84.25,,,
29.95,84.35000000000001,,,
29.95,84.45,,,
29.95,84.55000000000001,,,
29.95,84.65,,,
29.95,84.75,,,
29.95,84.85000000000001,,,
29.95,84.95,,,
29.95,85.05000000000001,,,
29.95,85.15,,,
29.95,85.25,,,
29.95,85.35000000000001,,,
29.95,85.45,,,
29.95,85.55000000000001,,,
29.95,85.65,,,
29.95,85.75,,,
29.95,85.85000000000001,,,
29.95,85.95,,,
29.95,86.05000000000001,,,
29.95,86.15,,,
29.95,86.25,,,
29.95,86.35000000000001,,,
29.95,86.45,,,
29.95,86.55000000000001,,,
29.95,86.65,,,
29.95,86.75,,,
29.95,86.85000000000001,,,
29.95,86.95,,,
29.95,87.05000000000001,,,
29.95,87.15,,,
29.95,87.25,,,
29.95,87.35000000000001,,,
29.95,87.45,,,
29.95,87.55000000000001,,,
29.95,87.65,,,
29.95,87.75,,,
29.95,87.85000000000001,,,
29.95,87.95,,,
29.95,88.05000000000001,,,
29.95,88.15,,,
29.95,88.25,,,
29.95,88.35000000000001,,,
29.95,88.45,,,
29.95,88.55000000000001,,,
29.95,88.65,,,
29.95,88.75,,,
29.95,88.85000000000001,,,
29.95,88.95,,,
29.95,89.05000000000001,,,
29.95,89.15,,,
29.95,89.25,,,
29.95,89.35000000000001,,,
29.95,89.45,,,
29.95,89.55000000000001,,,
29.95,89.65,,,
29.95,89.75,,,
29.95,89.85000000000001,,,
29.95,89.95,,,
29.95,90.05000000000001,,,
29.95,90.15,,,
29.95,90.25,,,
29.95,90.35000000000001,,,
29.95,90.45,,,
29.95,90.55000000000001,,,
29.95,90.65,,,
29.95,90.75,,,
29.95,90.85000000000001,,,
29.95,90.95,,,
29.95,91.05000000000001,,,
29.95,91.15,,,
29.95,91.25,,,
29.95,91.35000000000001,,,
29.95,91.45,,,
29.95,91.55000000000001,,,
29.95,91.65,,,
29.95,91.75,,,
29.95,91.85000000000001,,,
29.95,91.95,,,
29.95,92.05000000000001,,,
29.95,92.15,,,
29.95,92.25,,,
29.95,92.35000000000001,,,
29.95,92.45,,,
29.95,92.55000000000001,,,
29.95,92.65,,,
29.95,92.75,,,
29.95,92.85000000000001,,,
29.95,92.95,,,
29.95,93.05000000000001,,,
29.95,93.15,,,
29.95,93.25,,,
29.95,93.35000000000001,,,
29.95,93.45,,,
29.95,93.55000000000001,,,
29.95,93.65,,,
29.95,93.75,,,
29.95,93.85000000000001,,,
29.95,93.95,,,
29.95,94.05000000000001,,,
29.95,94.15,,,
29.95,94.25,,,
29.95,94.35000000000001,,,
29.95,94.45,,,
29.95,94.55000000000001,,,
29.95,94.65,,,
29.95,94.75,,,
29.95,94.85000000000001,,,
29.95,94.95,,,
29.95,95.05000000000001,,,
29.95,95.15,,,
29.95,95.25,,,
29.95,95.35000000000001,,,
29.95,95.45,,,
29.95,95.55000000000001,,,
29.95,95.65,,,
29.95,95.75,,,
29.95,95.85000000000001,,,
29.95,95.95,,,
29.95,96.05000000000001,,,
29.95,96.15,7.330036453915086e+18,7.330036453915086e+18,7.330036453915086e+18
29.95,96.25,7.915903720226731e+18,7.915903720226731e+18,7.915903720226731e+18
29.95,96.35000000000001,6.771317550119707e+18,6.771317550119707e+18,6.771317550119707e+18
29.95,96.45,7.226193936046605e+18,7.226193936046605e+18,7.226193936046605e+18
29.95,96.55000000000001,4.5781695762934205e+18,4.5781695762934205e+18,4.5781695762934205e+18
29.95,96.65,7.165108766888268e+18,7.165108766888268e+18,7.165108766888268e+18
